"","countrycode","year","unit_benefit","use_market_perkm2","use_nonmarket_perkm2","nonuse_perkm2"
"1458","CRI",2028,"Int2020$_perkm2_peryear",3943308.89746016,226573.243150871,112554.999793902
"1459","CRI",2029,"Int2020$_perkm2_peryear",4008441.14934098,228917.873832096,116183.626198011
"1460","CRI",2030,"Int2020$_perkm2_peryear",4074673.6579495,231287.269047901,119930.342495144
"1461","CRI",2031,"Int2020$_perkm2_peryear",4138184.49391081,233593.151505986,123736.523549842
"1462","CRI",2032,"Int2020$_perkm2_peryear",4202705.76639138,235922.480564517,127664.690550004
"1463","CRI",2033,"Int2020$_perkm2_peryear",4268253.9129816,238275.499544938,131718.80309006
"1464","CRI",2034,"Int2020$_perkm2_peryear",4334845.64496097,240652.45434669,135902.951436944
"1465","CRI",2035,"Int2020$_perkm2_peryear",4402497.95196281,243053.593475097,140221.360936609
"1466","CRI",2036,"Int2020$_perkm2_peryear",4465884.21004083,245333.569347778,144468.6183829
"1467","CRI",2037,"Int2020$_perkm2_peryear",4530198.94674518,247635.337126798,148845.993092012
"1468","CRI",2038,"Int2020$_perkm2_peryear",4595456.01705186,249959.109058059,153357.527501606
"1469","CRI",2039,"Int2020$_perkm2_peryear",4661669.48671701,252305.099493141,158007.391792795
"1470","CRI",2040,"Int2020$_perkm2_peryear",4728853.63554646,254673.524910559,162799.888009589
"1471","CRI",2041,"Int2020$_perkm2_peryear",4790407.09311898,256856.171221404,167456.06551219
"1472","CRI",2042,"Int2020$_perkm2_peryear",4852772.03189858,259057.775589712,172246.464535476
"1473","CRI",2043,"Int2020$_perkm2_peryear",4915959.29628833,261278.504912582,177174.99057406
"1474","CRI",2044,"Int2020$_perkm2_peryear",4979979.87767654,263518.527576005,182245.664018287
"1475","CRI",2045,"Int2020$_perkm2_peryear",5044844.91645776,265778.013468313,187462.623577717
"1476","CRI",2046,"Int2020$_perkm2_peryear",5103822.93814876,267855.972863826,192363.075373692
"1477","CRI",2047,"Int2020$_perkm2_peryear",5163500.37920076,269950.431170079,197392.89899576
"1478","CRI",2048,"Int2020$_perkm2_peryear",5223885.66107509,272061.521395939,202555.549718927
"1479","CRI",2049,"Int2020$_perkm2_peryear",5284987.30823853,274189.377638314,207854.576344939
"1480","CRI",2050,"Int2020$_perkm2_peryear",5346813.94944313,276334.135091176,213293.623772279
"1481","CRI",2051,"Int2020$_perkm2_peryear",5403484.08143415,278314.360066678,218506.914543322
"1482","CRI",2052,"Int2020$_perkm2_peryear",5460762.39192314,280308.961474028,223848.670018335
"1483","CRI",2053,"Int2020$_perkm2_peryear",5518655.49480839,282318.045033496,229322.085643795
"1484","CRI",2054,"Int2020$_perkm2_peryear",5577170.07690536,284341.717252443,234930.437199077
"1485","CRI",2055,"Int2020$_perkm2_peryear",5636312.89876187,286380.085431236,240677.082839952
"1486","CRI",2056,"Int2020$_perkm2_peryear",5691631.77412753,288308.721104897,246438.683451812
"1487","CRI",2057,"Int2020$_perkm2_peryear",5747496.92806795,290250.444334985,252338.945832383
"1488","CRI",2058,"Int2020$_perkm2_peryear",5803913.79018687,292205.344611509,258381.227041528
"1489","CRI",2059,"Int2020$_perkm2_peryear",5860887.84442045,294173.512041015,264568.965954772
"1490","CRI",2060,"Int2020$_perkm2_peryear",5918424.6295844,296155.037350864,270905.685271771
"1491","CRI",2061,"Int2020$_perkm2_peryear",5973457.95743769,298098.661976295,277502.334048654
"1492","CRI",2062,"Int2020$_perkm2_peryear",6029005.47131523,300055.106571871,284260.089666328
"1493","CRI",2063,"Int2020$_perkm2_peryear",6085071.99948191,302024.456123703,291182.899491219
"1494","CRI",2064,"Int2020$_perkm2_peryear",6141662.41577724,304006.796184111,298274.807945714
"1495","CRI",2065,"Int2020$_perkm2_peryear",6198781.64004761,306002.21287542,305539.95890354
"1496","CRI",2066,"Int2020$_perkm2_peryear",6253275.28755563,307967.760662949,313099.028618149
"1497","CRI",2067,"Int2020$_perkm2_peryear",6308250.07151884,309945.983804971,320845.479156419
"1498","CRI",2068,"Int2020$_perkm2_peryear",6363710.25933718,311936.96436753,328783.965361756
"1499","CRI",2069,"Int2020$_perkm2_peryear",6419660.15643882,313940.784950114,336919.257975562
"1500","CRI",2070,"Int2020$_perkm2_peryear",6476104.10662086,315957.528689141,345256.246529939
"1501","CRI",2071,"Int2020$_perkm2_peryear",6529875.42462617,317942.623159406,353919.648790082
"1502","CRI",2072,"Int2020$_perkm2_peryear",6584095.00523762,319940.223292108,362800.660527886
"1503","CRI",2073,"Int2020$_perkm2_peryear",6638766.60112321,321950.408084297,371904.75359444
"1504","CRI",2074,"Int2020$_perkm2_peryear",6693893.99650402,323973.257033395,381237.537588081
"1505","CRI",2075,"Int2020$_perkm2_peryear",6749481.0074208,326008.850140376,390804.763326176
"1506","CRI",2076,"Int2020$_perkm2_peryear",6801485.6626467,327981.799364635,400510.131444405
"1507","CRI",2077,"Int2020$_perkm2_peryear",6853892.47110477,329966.72040913,410456.791625642
"1508","CRI",2078,"Int2020$_perkm2_peryear",6906704.55447192,331963.686113479,420650.749804302
"1509","CRI",2079,"Int2020$_perkm2_peryear",6959925.05875217,333972.769761662,431098.161591016
"1510","CRI",2080,"Int2020$_perkm2_peryear",7013557.15446711,335994.045084737,441805.336007571
"1511","CRI",2081,"Int2020$_perkm2_peryear",7064330.7265293,337975.3729493,452735.100590539
"1512","CRI",2082,"Int2020$_perkm2_peryear",7115473.96242065,339968.42164195,463935.529390508
"1513","CRI",2083,"Int2020$_perkm2_peryear",7166989.56965014,341973.26072017,475413.33230473
"1514","CRI",2084,"Int2020$_perkm2_peryear",7218880.27568065,343989.960155548,487175.385759916
"1515","CRI",2085,"Int2020$_perkm2_peryear",7271148.82807664,346018.590336251,499228.736850154
"1516","CRI",2086,"Int2020$_perkm2_peryear",7318742.61448216,347933.911177255,511204.755634389
"1517","CRI",2087,"Int2020$_perkm2_peryear",7366648.92986498,349859.857310374,523468.306190171
"1518","CRI",2088,"Int2020$_perkm2_peryear",7414869.83330543,351796.487808718,536026.297780678
"1519","CRI",2089,"Int2020$_perkm2_peryear",7463407.39749651,353743.862074535,548885.805842948
"1520","CRI",2090,"Int2020$_perkm2_peryear",7512263.70883414,355702.03984105,562054.075988178
"1521","CRI",2091,"Int2020$_perkm2_peryear",7558950.00019562,357627.084344983,575462.497110216
"1522","CRI",2092,"Int2020$_perkm2_peryear",7605928.17824083,359562.570519685,589190.944525871
"1523","CRI",2093,"Int2020$_perkm2_peryear",7653200.07938524,361508.555129268,603247.060254867
"1524","CRI",2094,"Int2020$_perkm2_peryear",7700767.55167366,363465.095247125,617638.668896107
"1525","CRI",2095,"Int2020$_perkm2_peryear",7748632.45485431,365432.248257611,632373.781992027
"1526","CRI",2096,"Int2020$_perkm2_peryear",7793237.4446078,367312.296240158,647152.575838699
"1527","CRI",2097,"Int2020$_perkm2_peryear",7838100.0796643,369202.025394808,662276.786332884
"1528","CRI",2098,"Int2020$_perkm2_peryear",7883221.85351871,371101.485619904,677754.487436326
"1529","CRI",2099,"Int2020$_perkm2_peryear",7928604.26835523,373010.727071211,693593.941853102
"1530","CRI",2100,"Int2020$_perkm2_peryear",7974248.83509798,374929.800163245,709803.605442166
"1531","CUB",2026,"Int2020$_perkm2_peryear",2200308.83295537,162224.660174766,44898.0668851918
"1532","CUB",2027,"Int2020$_perkm2_peryear",2221021.96566286,163515.394190902,46424.6105260155
"1533","CUB",2028,"Int2020$_perkm2_peryear",2241944.75033636,164816.570656501,48003.4439361437
"1534","CUB",2029,"Int2020$_perkm2_peryear",2263079.40383784,166128.275394747,49636.3729070134
"1535","CUB",2030,"Int2020$_perkm2_peryear",2284428.16713459,167450.594944744,51325.2661507991
"1536","CUB",2031,"Int2020$_perkm2_peryear",2301485.73853634,168585.896391733,52869.6023794737
"1537","CUB",2032,"Int2020$_perkm2_peryear",2318682.4211724,169729.043150858,54461.2232083719
"1538","CUB",2033,"Int2020$_perkm2_peryear",2336019.40822418,170880.090428726,56101.6013813055
"1539","CUB",2034,"Int2020$_perkm2_peryear",2353497.90343196,172039.093827032,57792.2562865289
"1540","CUB",2035,"Int2020$_perkm2_peryear",2371119.12119043,173206.109345432,59534.7554583783
"1541","CUB",2036,"Int2020$_perkm2_peryear",2390456.82139281,174528.5671923,61599.4572890905
"1542","CUB",2037,"Int2020$_perkm2_peryear",2409969.30112559,175861.327782813,63736.833358204
"1543","CUB",2038,"Int2020$_perkm2_peryear",2429658.22716253,177204.472888477,65949.4789186834
"1544","CUB",2039,"Int2020$_perkm2_peryear",2449525.28267415,178558.084940821,68240.083226943
"1545","CUB",2040,"Int2020$_perkm2_peryear",2469572.16739246,179922.247036809,70611.4329960345
"1546","CUB",2041,"Int2020$_perkm2_peryear",2492272.71502019,181477.426171454,73411.5340305825
"1547","CUB",2042,"Int2020$_perkm2_peryear",2515203.54306757,183046.265541227,76323.940073119
"1548","CUB",2043,"Int2020$_perkm2_peryear",2538367.1025867,184628.886874392,79353.2039746302
"1549","CUB",2044,"Int2020$_perkm2_peryear",2561765.87139135,186225.412997802,82504.065047014
"1550","CUB",2045,"Int2020$_perkm2_peryear",2585402.35435383,187835.967846919,85781.4567741239
"1551","CUB",2046,"Int2020$_perkm2_peryear",2607176.72334073,189422.169549241,89261.1583637669
"1552","CUB",2047,"Int2020$_perkm2_peryear",2629158.37189245,191021.963091415,92882.922232758
"1553","CUB",2048,"Int2020$_perkm2_peryear",2651349.373156,192635.466542555,96652.5861418281
"1554","CUB",2049,"Int2020$_perkm2_peryear",2673751.82151474,194262.799010638,100576.229335
"1555","CUB",2050,"Int2020$_perkm2_peryear",2696367.83280945,195904.080651751,104660.182595971
"1556","CUB",2051,"Int2020$_perkm2_peryear",2714344.53988856,197378.8638479,108659.314979628
"1557","CUB",2052,"Int2020$_perkm2_peryear",2732465.66274462,198865.033516856,112813.663519202
"1558","CUB",2053,"Int2020$_perkm2_peryear",2750732.44179797,200362.67987475,117129.344745434
"1559","CUB",2054,"Int2020$_perkm2_peryear",2769146.12858258,201871.893871297,121612.719749506
"1560","CUB",2055,"Int2020$_perkm2_peryear",2787707.98584936,203392.767195917,126270.404096553
"1561","CUB",2056,"Int2020$_perkm2_peryear",2804874.86956505,204910.63294109,131250.152914043
"1562","CUB",2057,"Int2020$_perkm2_peryear",2822187.01696254,206440.327653348,136431.293754039
"1563","CUB",2058,"Int2020$_perkm2_peryear",2839645.73422808,207981.947118187,141822.143493897
"1564","CUB",2059,"Int2020$_perkm2_peryear",2857252.33989633,209535.587922289,147431.368404144
"1565","CUB",2060,"Int2020$_perkm2_peryear",2875008.16497125,211101.347460401,153267.999033144
"1566","CUB",2061,"Int2020$_perkm2_peryear",2890990.95782589,212619.72712615,159374.588301363
"1567","CUB",2062,"Int2020$_perkm2_peryear",2907105.25066305,214149.429628164,165728.87664975
"1568","CUB",2063,"Int2020$_perkm2_peryear",2923352.09575253,215690.542156798,172341.075459456
"1569","CUB",2064,"Int2020$_perkm2_peryear",2939732.55430769,217243.152593443,179221.823169164
"1570","CUB",2065,"Int2020$_perkm2_peryear",2956247.69656343,218807.349516144,186382.203361142
"1571","CUB",2066,"Int2020$_perkm2_peryear",2969664.4133619,220251.235654671,193548.421261057
"1572","CUB",2067,"Int2020$_perkm2_peryear",2983192.13939788,221705.349543334,201001.69111436
"1573","CUB",2068,"Int2020$_perkm2_peryear",2996831.66719867,223169.768288572,208753.915273511
"1574","CUB",2069,"Int2020$_perkm2_peryear",3010583.79638184,224644.569613883,216817.503620581
"1575","CUB",2070,"Int2020$_perkm2_peryear",3024449.33371829,226129.831865053,225205.395692396
"1576","CUB",2071,"Int2020$_perkm2_peryear",3039194.62297811,227659.296849298,234150.648449615
"1577","CUB",2072,"Int2020$_perkm2_peryear",3054064.6658847,229200.006852947,243470.216869272
"1578","CUB",2073,"Int2020$_perkm2_peryear",3069060.43416446,230752.050841915,253180.490261997
"1579","CUB",2074,"Int2020$_perkm2_peryear",3084182.90921452,232315.518539931,263298.602253369
"1580","CUB",2075,"Int2020$_perkm2_peryear",3099433.08220166,233890.500435453,273842.465539819
"1581","CUB",2076,"Int2020$_perkm2_peryear",3116979.57339241,235543.145705886,285205.950166036
"1582","CUB",2077,"Int2020$_perkm2_peryear",3134726.38111978,237209.59229055,297063.29369709
"1583","CUB",2078,"Int2020$_perkm2_peryear",3152675.12796997,238889.957106447,309436.588877299
"1584","CUB",2079,"Int2020$_perkm2_peryear",3170827.45927678,240584.358137882,322348.937435032
"1585","CUB",2080,"Int2020$_perkm2_peryear",3189185.04329982,242292.91444652,335824.496865721
"1586","CUB",2081,"Int2020$_perkm2_peryear",3208359.30761704,244059.007791688,349716.608762031
"1587","CUB",2082,"Int2020$_perkm2_peryear",3227773.14444162,245839.508583286,364196.245366833
"1588","CUB",2083,"Int2020$_perkm2_peryear",3247428.7093165,247634.542395427,379288.678651774
"1589","CUB",2084,"Int2020$_perkm2_peryear",3267328.18256424,249444.235942644,395020.2815036
"1590","CUB",2085,"Int2020$_perkm2_peryear",3287473.76954838,251268.717090528,411418.576133167
"1591","CUB",2086,"Int2020$_perkm2_peryear",3304149.10702079,252953.006021065,427407.072458025
"1592","CUB",2087,"Int2020$_perkm2_peryear",3321057.29621766,254650.396118156,444039.913558619
"1593","CUB",2088,"Int2020$_perkm2_peryear",3338199.84063299,256360.995762277,461343.643245812
"1594","CUB",2089,"Int2020$_perkm2_peryear",3355578.26499399,258084.914268811,479345.91372312
"1595","CUB",2090,"Int2020$_perkm2_peryear",3373194.11542371,259822.261896338,498075.532275589
"1596","CUB",2091,"Int2020$_perkm2_peryear",3389034.67300156,261489.49667257,517732.474995822
"1597","CUB",2092,"Int2020$_perkm2_peryear",3405048.7887728,263169.05885521,538227.664800553
"1598","CUB",2093,"Int2020$_perkm2_peryear",3421237.50031843,264861.042815727,559598.366557362
"1599","CUB",2094,"Int2020$_perkm2_peryear",3437601.85736273,266565.543680044,581883.545043187
"1600","CUB",2095,"Int2020$_perkm2_peryear",3454142.92184939,268282.657334749,605123.94385619
"1601","CUB",2096,"Int2020$_perkm2_peryear",3469491.93533086,269956.135562363,629213.05420561
"1602","CUB",2097,"Int2020$_perkm2_peryear",3484980.18583958,271641.739123943,654378.698425413
"1603","CUB",2098,"Int2020$_perkm2_peryear",3500608.63472334,273339.561440469,680672.379452728
"1604","CUB",2099,"Int2020$_perkm2_peryear",3516378.25352769,275049.696695702,708148.165474878
"1605","CUB",2100,"Int2020$_perkm2_peryear",3532290.02408348,276772.239842706,736862.820837812
"1606","CUW",2026,"Int2020$_perkm2_peryear",1571836.13052114,247957.146566183,34598.2675317899
"1607","CUW",2027,"Int2020$_perkm2_peryear",1573250.03332679,247184.787149215,33776.812205488
"1608","CUW",2028,"Int2020$_perkm2_peryear",1574665.20797059,246414.833547435,32974.8604237637
"1609","CUW",2029,"Int2020$_perkm2_peryear",1576081.65559657,245647.27826699,32191.9491203501
"1610","CUW",2030,"Int2020$_perkm2_peryear",1577499.37734982,244882.113837371,31427.6262234116
"1611","CUW",2031,"Int2020$_perkm2_peryear",1578248.33504731,244050.310909189,30649.248596574
"1612","CUW",2032,"Int2020$_perkm2_peryear",1578997.64833139,243221.333406272,29890.1492863887
"1613","CUW",2033,"Int2020$_perkm2_peryear",1579747.31737089,242395.17173136,29149.8508208931
"1614","CUW",2034,"Int2020$_perkm2_peryear",1580497.34233472,241571.816319796,28427.8875538191
"1615","CUW",2035,"Int2020$_perkm2_peryear",1581247.72339185,240751.257639407,27723.8053717018
"1616","CUW",2036,"Int2020$_perkm2_peryear",1580984.74851407,239891.172382503,27042.1314655554
"1617","CUW",2037,"Int2020$_perkm2_peryear",1580721.81737124,239034.159785142,26377.2185815013
"1618","CUW",2038,"Int2020$_perkm2_peryear",1580458.92995609,238180.208870229,25728.6545989363
"1619","CUW",2039,"Int2020$_perkm2_peryear",1580196.08626133,237329.308699886,25096.0375304924
"1620","CUW",2040,"Int2020$_perkm2_peryear",1579933.28627971,236481.448375311,24478.9752728823
"1621","CUW",2041,"Int2020$_perkm2_peryear",1578434.83404022,235520.791265869,23835.8976315744
"1622","CUW",2042,"Int2020$_perkm2_peryear",1576937.80297411,234564.036627797,23209.7140329353
"1623","CUW",2043,"Int2020$_perkm2_peryear",1575442.19173349,233611.16860811,22599.9806601391
"1624","CUW",2044,"Int2020$_perkm2_peryear",1573947.99897176,232662.171418223,22006.2653556988
"1625","CUW",2045,"Int2020$_perkm2_peryear",1572455.22334359,231717.029333689,21428.1473151689
"1626","CUW",2046,"Int2020$_perkm2_peryear",1571176.32432778,230770.909112411,20855.8534656738
"1627","CUW",2047,"Int2020$_perkm2_peryear",1569898.46545777,229828.651979987,20298.8441970319
"1628","CUW",2048,"Int2020$_perkm2_peryear",1568621.6458876,228890.242163098,19756.7112951549
"1629","CUW",2049,"Int2020$_perkm2_peryear",1567345.86477198,227955.663952829,19229.0574483634
"1630","CUW",2050,"Int2020$_perkm2_peryear",1566071.12126633,227024.901704406,18715.4959562089
"1631","CUW",2051,"Int2020$_perkm2_peryear",1564427.91836028,226016.033826495,18178.6837680013
"1632","CUW",2052,"Int2020$_perkm2_peryear",1562786.4395878,225011.649220627,17657.2688380916
"1633","CUW",2053,"Int2020$_perkm2_peryear",1561146.68313984,224011.72796375,17150.8095305252
"1634","CUW",2054,"Int2020$_perkm2_peryear",1559508.64720924,223016.250221346,16658.8768766882
"1635","CUW",2055,"Int2020$_perkm2_peryear",1557872.32999076,222025.19624704,16181.0542119735
"1636","CUW",2056,"Int2020$_perkm2_peryear",1555781.58725011,221060.510371286,15738.247545972
"1637","CUW",2057,"Int2020$_perkm2_peryear",1553693.65039099,220100.015996562,15307.5586159898
"1638","CUW",2058,"Int2020$_perkm2_peryear",1551608.51564778,219143.694911054,14888.6558111063
"1639","CUW",2059,"Int2020$_perkm2_peryear",1549526.17925988,218191.528982075,14481.2165951817
"1640","CUW",2060,"Int2020$_perkm2_peryear",1547446.63747178,217243.500155725,14084.9272585195
"1641","CUW",2061,"Int2020$_perkm2_peryear",1546208.3396322,216369.501327267,13714.1796544747
"1642","CUW",2062,"Int2020$_perkm2_peryear",1544971.0327034,215499.018709659,13353.1909780681
"1643","CUW",2063,"Int2020$_perkm2_peryear",1543734.71589241,214632.038156727,13001.7043519318
"1644","CUW",2064,"Int2020$_perkm2_peryear",1542499.38840694,213768.545579209,12659.4696602999
"1645","CUW",2065,"Int2020$_perkm2_peryear",1541265.0494553,212908.526944528,12326.2433710271
"1646","CUW",2066,"Int2020$_perkm2_peryear",1540216.43315874,212009.215533106,11981.51179085
"1647","CUW",2067,"Int2020$_perkm2_peryear",1539168.53029959,211113.70275308,11646.4214175513
"1648","CUW",2068,"Int2020$_perkm2_peryear",1538121.34039246,210221.972559283,11320.7026127355
